date,news,close
2017-08-24,"‘Steel industry is the largest contributor to the banking system’s overall NPAs’ Insurance regulatory environment has stabilised, says Anoop Pabby ‘Households should have a set of readily available financial products’ ₹200 banknotes in circulation from today Dhanlaxmi Bank, DHFL Pramerica tie up for bancassurance Edelweiss Tokio Life targets Rs 1000 cr premium by 2021 RBI to introduce Rs 200 note on Friday BoI slashes interest to 3.5% for savings bank deposits up to Rs 50 lakh Present project financing ways must change: Kochhar Bandhan Bank initiates IPO process",142.850006
2017-08-28,"Bank of Baroda advances working hours at admin offices by an hour Dalal Street views Banking Ordinance as negative for distressed firms: study KVB strengthens digital drive in rural areas SIDBI gets new CMD Union Bank plans tie-ups with fintechs for sourcing retail loans Rights of home buyers should be treated on par with lenders under bankruptcy law: SBI ’Sans fund infusion, PSB mergers won’t improve capitalisation’ Trinamool Congress MLA voices opposition to privatisation of banks Pricing discipline key to making profits: Bajaj Allianz General Insurance chief NBFCs gorge on bonds",144.25
2017-08-29,"Consolidation to hit hiring in public sector banks City Union Bank sees enough room for robot service RBI readies fresh list of defaulters Canara HSBC Oriental Life launches ‘PoS’ product Loan against property growth shows sluggishness Airtel Payments Bank-Mastercard powered online card crosses 2 mn users Wage talks: IBA, staff unions agree to disagree on most outstanding issues Women farmers seek level field Coal demand bucks monsoon trend, zooms in August Finance Ministry confident of meeting 3.2% fiscal deficit target",140.050003
2017-08-30,"Consumption to remain robust: RBI RBI to re-examine MCLR regime Monetary transmission improves post-demonetisation Digital payment modes gain momentum Commercial banks surpass farm credit target by 28% Currency printing cost more than doubles to ₹7,965 crore Economic growth likely to be consumption-led ‘Shared’ trouble: DCB Bank under RBI lens as US fines Habib Bank DHFL elevates Harshil Mehta as Joint MD & CEO Ujjivan SFB receives scheduled bank status from RBI",139.449997
2017-08-31,"We are targeting a 20-25% annual growth, says Ujjivan CEO Risk ratings: RBI for convergence Union Bank taking the app route to recover bad loans Strategy shift may delay break-even, says Aegon Life Insurance CFO Bad loans of 41 banks may surge to ₹9 lakh cr by March, says ICRA RERA compliance is essential for growth of builders: Srinivas Acharya Mahindra Rural to go full steam on affordable housing finance FY18 challenging for Indian banks, NPAs to rise: Icra Demonetisation hits RBI’s ‘seigniorage’: SBI Research PNB reduces MCLR, base rate",137.850006
2017-09-01,"Dena Bank cuts MCLR by 15 bps Syndicate Bank gets new chairman Xoom ups fund transfer limit As experienced staff superannuate, Syndicate Bank mulls succession plan Vijaya Bank raises ₹700 cr via QIP RBI arm to launch model platform for blockchain technology soon Fincare starts operations with 25 branches Internal probe reveals ₹32-cr fraud at SIB Want more competition to come in, says Bajaj Allianz MD Canara HSBC OBC Life launches new plan",138.25
2017-09-04,"China bans raising funds through cyrptocurrencies Virtual currencies prone to misuse: RBI HDFC Bank in ‘too big to fail’ list TMB gets new MD & CEO Karnataka Bank’s Mahila Udyog loan Did not stop staff salaries: UCO Bank management DBS Bank gets RBI nod to shift to subsidiary model in India Mis-selling of insurance products by banks on the rise Karur Vysya Bank appoints P R Seshadri as new MD, CEO Australian firms eyeing infra projects in India",136.800003
2017-09-05,"Restore NCLT action against Jaypee: IDBI to Supreme Court As risk managers, RBI Governors should speak their mind: Rajan To boost digital payments, CAIT wants Centre to foot ‘MDR’ bill Banks have a pro-rich bias: BEFI Unions threaten stir over wage impasse at IDBI Bank ‘Investing in student housing can be a money-spinner’ Infra debt funds are yet to make an impact: ICRA ICICI Lombard gets SEBI approval for Rs 6,000 cr IPO Customers' consent must for use of Aadhar-based e-KYC: IRDAI Sankara Narayanan takes charge as MD & CEO of Vijaya Bank",138.399994
2017-09-06,"Syndicate Bank’s awareness campaign GDP dip in face of global recovery worrying: Rajan Shell firms: Jail for directors siphoning funds Saraswat Bank’s special dividend Exide Life, PMC Bank tie up Bajaj Allianz’s new health plan Feedback Infra set to turnaround two stressed accounts of banks Rajan regrets he didn’t do what he could for RBI retirees Transition of Fino to payments bank has been smooth, says MD United Bank of India board gives nod for raising funds",138.350006
2017-09-07,"Corporation Bank elects 2 directors Glacial pace of revamping PSBs worrisome: RBI Why firms are growing fond of bonds Dutch bank Triodos invests in Aye Finance’s ₹44-crore NCDs Willis Towers Watson open to raising stake in insurance broking venture Revival strategy: BoM short-lists branches, zones for merger Saturday banking: TMB told to maintain status quo for now Visa, BillDesk extend BharatQR services to over 300 million consumers Profitability of gold loan cos back to peak levels, says Crisil 21,000 people disclose Rs 4,900 cr black money under PMGKY",139.550003
2017-09-08,"Rupee may drop to 66.75/$ by December: BoAML Indian Bank cuts MCLR by 15 bps Post the merger with SBI, discontent brewing among associate bank staff Bharat Financial stock surges on acquisition talk ICICI Bank set to mop up ₹2,099 cr on stake dilution in insurance arm IDBI Bank invites fresh bids for stake sale in SIDBI ICICI Lombard to raise Rs 5,700 cr via IPO RBI hikes foreign investment limit in GTPL Hathway, CCL Products Raghuram Rajan throws down fiscal gauntlet for New Delhi Indian economy can grow at 9-10%, says Raghuram Rajan",136.800003
2017-09-11,"Feluda to keep an eye on UBI debit cards Bank staff to take out rally to Parliament on Friday, meet PM Bank retirees may have to pay more for renewal of mediclaim policy with domiciliary cover SBI Life gets SEBI’s go-ahead for IPO United Bank waives processing fee on retail loans Bank retirees may have to pay more for renewal of mediclaim policy with domiciliary cover Bank staff to take out morcha to Parliament on Friday, meet PM Income inequality worse in India than in China Civil society groups flag threat of mega trade deal Net direct tax collections rise 17.5% in April-Aug",137.449997
2017-09-12,"Bandhan Bank appoints lead managers for proposed IPO Banks are going through stress, not the right time for mergers: Indian Bank MD By-products of note ban may be more valuable: Mundra Banks need $65 billion more capital to meet Basel-III norms: Fitch Arohan Financial to raise ₹1,000 crore through IPO SBI Life Insurance IPO to open on Sep 20 J&K Bank cuts SB account rate to 3.5% J&K Bank cuts interest rate on savings account to 3.5% Banks need $65 bn additional capital to meet Basel III norms: Fitch 'Indian banks' capital needs fall due to asset rationalisation, weak credit growth'",141.850006
2017-09-13,"All 1.55 lakh post offices to offer payments bank service SBI arm plans independent unit for insolvency resolution India represents single-largest cash displacement opportunity, says Visa Group Country Manager IIT Madras working on low-cost financial platform for banks SBI decisions on transaction charges, minimum balance will hurt customers: RBI staff body Credit offtake to remain muted for now: HDFC Securities chief 'RBI awaiting govt notification for coming out with P2P lending norms’ RBI not comfortable with non-fiat cryptocurrencies: Sen Over 30 cr families got bank accounts in financial inclusion drive: Jaitley Clunker policy may hit GST barrier",143.800003
2017-09-14,On rate-cut tweets and monetary policy YouTube videos ‘Self-driving cars pose new challenges to motor insurance’ Declare wilful default of loans a criminal offence: bankers’ union Vijaya Bank bags Rajbhasha Kirti Puraskar Banks' stressed loans are unlikely to get larger here on: Crisil Wage talks: IBA team to meet bank officers on Saturday date news1 news2 news3,145.699997
2017-09-15,"Sarma appointed CMD of United India ‘Protectionist G20 pushing up export tariffs’ RBI should intervene to arrest rupee appreciation: Acharya Pension regulator proposes maximum entry age limit for NPS to 65 years Event insurance: Bajaj Allianz seeks to grow festivals segment in South Drop merger and consolidation plans: Bank unions appeal to Finance Minister LIC Housing to see continued traction in need-based home buying, says MD & CEO IndusInd Bank secures $200 mn loan from ADB for microlending date news1",145.300003
2017-09-18,"Bank unions ask Jaitley to withdraw FRDI Bill Big 4 accounting firms on IBA’s list of forensic auditors Profit-push puts public sector bank staff under pressure Don’t be wary of funding road projects, Gadkari tells banks High costs drive electric two-wheelers off the roads IRDAI to ask insurers to create debenture redemption reserve Govt may cut spending as tax inflows fall West Bengal Finance department ask 32 depts to return unutilised funds CAD may widen to 1.5% of GDP in 2017: Nomura Gujarat’s lifeline came up in fits and starts",145.449997
2017-09-19,"Banks unable to sell stake in stressed power assets Follow uniform method in publishing death claims paid, IRDAI tells life insurers National Insurance eyeing 15-16% growth in premium this fiscal Microfinance providers to curb excess, multiple lending in the sector Karnataka Vikas Grameena Bank looking to digitise 100 villages this fiscal PM employment scheme faces delays in loan sanctioning: Study date news1 news2 news3",144.550003
2017-09-20,"Fed keeps rates steady, approves portfolio cuts in October SBI to rope in investment banker to help sell non-core assets Microfinance sector must work on its strengths for growth: RBI Peer-to-peer lending platforms to be treated as NBFCs Will Google’s Tez be a game-changer in the crowded payments space? Fino Payments Bank launches mobile banking app Officers’ union urges RBI Governor to rein in mis-selling of insurance, MF products in banks Days of regulatory forbearance over, says RBI Deputy Governor Advance tax payout by top cos grows just 2% in Sept quarter Branded foodgrains, flours to attract 5% levy under GST",148.350006
2017-09-21,"Ebix acquires Paul Merchants’ international remittance business for $40.7 million Private banks’ market share in loans likely to rise to 40% by FY20: ICRA A culture of ‘results not reasons’ helped transform L&T Finance Holdings, says MD Recognition for Suryoday bank Financial inclusion providing full range of banking services: SBI chief Sambamurthy appointed as NPCI interim chairman date news1 news2 news3",145.600006
2017-09-22,"IRDAI looking at allowing PE firms to buy stakes in insurance companies Subsidy on home loans under PMAY till March 2019 SBI launches Indian bond index series in London SBI well placed on capital adequacy front, says Arundhati Bhattacharya Govt will help strengthen the banking system, says Jaitley Masala bonds to be treated as ECBs from Oct 3 PNB board to consider ₹5,000-crore capitalmop-up proposal next week PNB plans to raise up to Rs 5,000 cr from markets AP Mahesh Bank MD elected to IBA management committee 'None of 21 PSBs has any officer/employee representative on board anymore'",141.850006
